date,rain_mm_daily
10-09-2015,0.004101545
11-09-2015,0.03713928
12-09-2015,14.36566
13-09-2015,1.5499983
14-09-2015,3.2633784
15-09-2015,0.44634005
16-09-2015,0.000493601
17-09-2015,2.3088512
18-09-2015,1.3427846
19-09-2015,0.019306317
20-09-2015,5.883563
21-09-2015,5.4927197
22-09-2015,0.30100906
23-09-2015,2.5746765
24-09-2015,2.643356
25-09-2015,0.17065555
26-09-2015,0.07221289
27-09-2015,0
28-09-2015,0
29-09-2015,0
30-09-2015,0
01-10-2015,0.013653189
02-10-2015,0.06338209
03-10-2015,0.16421452
04-10-2015,0.1543779
05-10-2015,8.19787
06-10-2015,5.07189
07-10-2015,5.838154
08-10-2015,0.036999583
09-10-2015,0.009977259
10-10-2015,0.09392947
11-10-2015,0.08205697
12-10-2015,0.8249302
13-10-2015,0.026682392
14-10-2015,0.009784475
15-10-2015,0.017980114
